# Dependencies for design1000
# Analyse and report dependencies of modules.

# Summary Information
# Timestamp	Sun Apr 24 08:52:28 NZST 2022
# Tool	mete-analysis(dependencies):20170202T1945
# System	design1000
# Codebase	./../grad006-03/design1000/design1000

# Attribute Descriptions
# 1	Source	The name of the module the dependency is from.
# 2	Package	The package the source module belongs to. Provided for convenience as it is part of the source name
# 3	Kind	Modules are classified into 1 of 5 'Kinds': Class, Interface, Enum, Annotation, Exception. 
# 4	Modifiers	The modifiers for the source module (comma separated).
# 5	Target	The name of the module the dependency is to.
# 6	Package	The package the target module belongs to. Provided for convenience as it is part of the target name
# 7	Kind	Modules are classified into 1 of 5 'Kinds': Class, Interface, Enum, Annotation, Exception. 
# 8	Category	Dependencies are classified according to what kind of dependency they represent.
# 9	Area	Classification of the area of the source module the dependency originates from.
# 10	Details	More details of the origin of the dependency. Typically formatted text.
# 11	Locations	Even more details of the origin of the dependency. Typically formatted text.
# 12	Target	Information about the target of the dependency within the target module, if such makes sense.
# 13	Visibility	The degree to which the dependency is visible outside the source module
# 14	Inheritance	In what way is the dependency due to inheritance (if it is)

# Data
# Source	Package	Kind	Modifiers	Target	Package	Kind	Category	Area	Details	Locations	Target	Visibility	Inheritance
kalah.game.KalahGameControl	kalah.game	Class	public	java.util.List*	java.util	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public void addGameRules() {}	3,6,9	java.util.List#boolean add(java.lang.Object) <>*	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.CaptureRule	kalah.game	Class	InvokeSpecial	Method	kalah.game.KalahGameControl#public void addGameRules() {}	5	kalah.game.CaptureRule#public <init>() {}	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IllegalMoveRule	kalah.game	Class	InvokeSpecial	Method	kalah.game.KalahGameControl#public void addGameRules() {}	8	kalah.game.IllegalMoveRule#public <init>() {}	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Get	Method	kalah.game.KalahGameControl#public void addGameRules() {}	1,4,7	kalah.game.KalahGameControl#private java.util.List kalahRules	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.KalahGameControl#public void start() {}		To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.GameInterface	kalah.ui	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public void start() {}	2	kalah.ui.GameInterface#public abstract void outputBoard() <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public void start() {}	2	kalah.ui.Board#public void outputBoard() {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public void start() {}	4	kalah.game.IPlayer#public abstract boolean getTurn() <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public void start() {}	4	kalah.game.Player#public boolean getTurn() {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public void start() {}	7,11	kalah.game.KalahGameControl#public kalah.game.GameState playerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.KalahGameControl#public void start() {}	8,12	kalah.game.GameState#public static final kalah.game.GameState QUIT_GAME	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Get	Method	kalah.game.KalahGameControl#public void start() {}	1	kalah.game.KalahGameControl#private kalah.ui.GameInterface board	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Get	Method	kalah.game.KalahGameControl#public void start() {}	3,5,10	kalah.game.KalahGameControl#private kalah.game.IPlayer p1	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Get	Method	kalah.game.KalahGameControl#public void start() {}	6,9	kalah.game.KalahGameControl#private kalah.game.IPlayer p2	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	Parameter	Method	kalah.game.KalahGameControl#public kalah.game.GameState playerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	0,1	To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	Return	Method	kalah.game.KalahGameControl#public kalah.game.GameState playerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}		To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState playerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	1	kalah.game.IPlayer#public abstract boolean checkIfPlayerHousesEmpty() <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState playerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	1	kalah.game.Player#public boolean checkIfPlayerHousesEmpty() {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState playerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	2	kalah.game.KalahGameControl#public void gameOver() {}	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState playerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	4	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.KalahGameControl#public kalah.game.GameState playerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	3	kalah.game.GameState#public static final kalah.game.GameState QUIT_GAME	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.KalahGameControl#public void gameOver() {}		To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.GameInterface	kalah.ui	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public void gameOver() {}	2	kalah.ui.GameInterface#public abstract void outputGameOver(boolean) <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public void gameOver() {}	2	kalah.ui.Board#public void outputGameOver(boolean) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Get	Method	kalah.game.KalahGameControl#public void gameOver() {}	1	kalah.game.KalahGameControl#private kalah.ui.GameInterface board	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	Parameter	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	0,1	To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	Return	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}		To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	int*		Primitive	Local	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	0,2	To whole module	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	Local	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	1	To whole module	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	2	kalah.game.IPlayer#public abstract java.lang.String getName() <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	2	kalah.game.Player#public java.lang.String getName() {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.GameInterface	kalah.ui	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	3	kalah.ui.GameInterface#public abstract int getPlayerInput(java.lang.String) <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	3	kalah.ui.Board#public int getPlayerInput(java.lang.String) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	4	kalah.game.KalahGameControl#public void quitGame() {}	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	7,24	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.GameInterface	kalah.ui	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	11	kalah.ui.GameInterface#public abstract void outputErrorMessage(kalah.game.GameState) <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	11	kalah.ui.Board#public void outputErrorMessage(kalah.game.GameState) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	13,18	kalah.game.IPlayer#public abstract java.util.List getHouses() <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	13,18	kalah.game.Player#public java.util.List getHouses() {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	java.util.List*	java.util	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	14,19	java.util.List#java.lang.Object get(int) <>*	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	16	kalah.game.SeedContainer#public abstract int getSeeds() <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	16	kalah.game.Store#public int getSeeds() {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	16	kalah.game.House#public int getSeeds() {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	17	kalah.game.IPlayer#public abstract int shiftSeeds(int,int) <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	17	kalah.game.Player#public int shiftSeeds(int,int) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	21	kalah.game.SeedContainer#public abstract void setSeeds(int) <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	21	kalah.game.Store#public void setSeeds(int) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	21	kalah.game.House#public void setSeeds(int) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	22	kalah.game.KalahGameControl#public void changeTurn() {}	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	25	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	23	kalah.game.GameState#public static final kalah.game.GameState CHECK_CAPTURE	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	6	kalah.game.GameState#public static final kalah.game.GameState CHECK_ILLEGAL_MOVE	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	12,26	kalah.game.GameState#public static final kalah.game.GameState CONTINUE_GAME	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	8,10	kalah.game.GameState#public static final kalah.game.GameState EMPTY_HOUSE_SELECTED	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	5	kalah.game.GameState#public static final kalah.game.GameState QUIT_GAME	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Get	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	1,9	kalah.game.KalahGameControl#private kalah.ui.GameInterface board	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	Cast	Method	kalah.game.KalahGameControl#public kalah.game.GameState executePlayerTurn(kalah.game.IPlayer,kalah.game.IPlayer) {}	20	To whole module	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.KalahGameControl#public void quitGame() {}		To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.GameInterface	kalah.ui	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public void quitGame() {}	2	kalah.ui.GameInterface#public abstract void outputGameOver(boolean) <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public void quitGame() {}	2	kalah.ui.Board#public void outputGameOver(boolean) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Get	Method	kalah.game.KalahGameControl#public void quitGame() {}	1	kalah.game.KalahGameControl#private kalah.ui.GameInterface board	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	Parameter	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	0,1	To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	Parameter	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	2	To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	int*		Primitive	Parameter	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	3	To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	Return	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}		To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	Local	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	0	To whole module	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameRules	kalah.game	Interface	Local	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	1	To whole module	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	java.util.List*	java.util	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	2	java.util.List#java.util.Iterator iterator() <>*	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	java.util.Iterator*	java.util	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	3	java.util.Iterator#boolean hasNext() <>*	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	java.util.Iterator*	java.util	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	4	java.util.Iterator#java.lang.Object next() <>*	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameRules	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	6	kalah.game.GameRules#public abstract kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.EmptyStoreSow	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	6	kalah.game.EmptyStoreSow#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IllegalMoveRule	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	6	kalah.game.IllegalMoveRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.CaptureRule	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	6	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	7,8	kalah.game.GameState#public static final kalah.game.GameState CONTINUE_GAME	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Get	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	1	kalah.game.KalahGameControl#private java.util.List kalahRules	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameRules	kalah.game	Interface	Cast	Method	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	5	To whole module	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.KalahGameControl#public void changeTurn() {}		To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public void changeTurn() {}	3,7	kalah.game.IPlayer#public abstract boolean getTurn() <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public void changeTurn() {}	3,7	kalah.game.Player#public boolean getTurn() {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public void changeTurn() {}	4,8	kalah.game.IPlayer#public abstract void setTurn(boolean) <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public void changeTurn() {}	4,8	kalah.game.Player#public void setTurn(boolean) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Get	Method	kalah.game.KalahGameControl#public void changeTurn() {}	1,2	kalah.game.KalahGameControl#private kalah.game.IPlayer p1	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Get	Method	kalah.game.KalahGameControl#public void changeTurn() {}	6,5	kalah.game.KalahGameControl#private kalah.game.IPlayer p2	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	Parameter	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	0,1	To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	int*		Primitive	Parameter	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	2	To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	int*		Primitive	Return	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}		To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	1	kalah.game.IPlayer#public abstract kalah.game.SeedContainer getStore() <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	1	kalah.game.Player#public kalah.game.SeedContainer getStore() {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	2	kalah.game.SeedContainer#public abstract void addSeeds(int) <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	2	kalah.game.Store#public void addSeeds(int) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	2	kalah.game.House#public void addSeeds(int) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	4,8	kalah.game.KalahGameControl#public kalah.game.GameState applyGameRules(kalah.game.IPlayer,kalah.game.IPlayer,kalah.game.GameState,int) {}	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	5,6	kalah.game.IPlayer#public abstract int shiftSeeds(int,int) <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	5,6	kalah.game.Player#public int shiftSeeds(int,int) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	7	kalah.game.GameState#public static final kalah.game.GameState CHECK_CAPTURE	Private	None
